Year & Month,Villa,Cont_Code,Job_Code, Rate , Work Order Quantity , UOM , Executed Quantity , Balance Qty , Completion Percentage , Billed , To Release , Current Billed 
Dec-23,V125,CV025,EHK003, 141.12 , 78.55 , CUM , 78.55 , -   , 1.00 ," 11,084.98 ", -   , -   
Dec-23,V125,CV056,EHK004, 211.68 , 5.56 , CUM , 5.56 , 0.00 , 1.00 ," 1,176.94 ", -   , -   
Dec-23,V125,CV056,PMY006, 22.00 , 31.45 , SQM , 31.45 , -   , 1.00 , 691.90 , -   , -   
Dec-23,V125,CV056,EHK005, 141.12 , 27.51 , CUM , 27.51 , -   , 1.00 ," 3,882.21 ", -   , -   
Dec-23,V125,CV056,EHK006, 22.00 , 59.29 , SQM , 59.29 , -   , 1.00 ," 1,304.38 ", -   , -   
Dec-23,V125,CV056,PMY004, 22.00 , 77.00 , SQM , 77.00 , -   , 1.00 ," 1,694.00 ", -   , -   
Dec-23,V125,CV063,EHK007," 5,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 5,500.00 ", -   , -   
Dec-23,V125,CV063,EHK007," 3,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 3,000.00 ", -   , -   
Dec-23,V125,CV056,CRG001," 1,000.00 ", 5.09 , CUM , 5.09 , 0.00 , 1.00 ," 5,090.00 ", -   , -   
Dec-23,V125,CV056,CRG002," 1,000.00 ", 2.78 , CUM , 2.78 , 0.00 , 1.00 ," 2,780.00 ", -   , -   
Dec-23,V125,CV056,CRG003," 1,000.00 ", 5.93 , CUM , 5.93 , -0.00 , 1.00 ," 5,930.00 ", -   , -   
Dec-23,V125,CV047,RRT001," 7,000.00 ", 0.37 , MT , 0.37 , -   , 1.00 ," 2,590.00 ", -   , -   
Dec-23,V125,CV047,RRT002," 7,000.00 ", 0.45 , MT , 0.45 , -   , 1.00 ," 3,150.00 ", -   , -   
Dec-23,V125,CV047,RRT003," 7,000.00 ", 0.55 , MT , 0.55 , -   , 1.00 ," 3,850.00 ", -   , -   
Dec-23,V125,CV047,RRT004," 7,000.00 ", 0.50 , MT , 0.50 , -   , 1.00 ," 3,500.00 ", -   , -   
Dec-23,V125,CV047,RRT005," 7,500.00 ", 1.25 , MT , 1.25 , -   , 1.00 ," 9,375.00 ", -   , -   
Dec-23,V125,CV047,RRT006," 7,500.00 ", 0.14 , MT , 0.14 , -   , 1.00 ," 1,050.00 ", -   , -   
Dec-23,V125,CV047,RRT007," 10,000.00 ", 0.14 , MT , -   , 0.14 , -   , -   , -   , -   
Dec-23,V125,CV030,STG001, 301.39 , 26.48 , SQM , 26.48 , -   , 1.00 ," 7,980.86 ", -   , -   
Dec-23,V125,CV030,STG002, 301.39 , 23.64 , SQM , 23.64 , -   , 1.00 ," 7,124.91 ", -   , -   
Dec-23,V125,CV030,STG003, 301.39 , 54.72 , SQM , 54.72 , -   , 1.00 ," 16,492.17 ", -   , -   
Dec-23,V125,CV030,STG004, 301.39 , 41.28 , SQM , 41.28 , -   , 1.00 ," 12,441.46 ", -   , -   
Dec-23,V125,CV030,STG005, 301.39 , 125.99 , SQM , 125.99 , -   , 1.00 ," 37,972.38 ", -   , -   
Dec-23,V125,CV030,STG006, 301.39 , 12.26 , SQM , 12.26 , -   , 1.00 ," 3,695.07 ", -   , -   
Dec-23,V125,CV030,STG007, 301.39 , 9.25 , SQM , 9.25 , 0.00 , 1.00 ," 2,787.88 ", -   , -   
Dec-23,V125,CV056,CRG004, 225.00 , 9.90 , CUM , 9.90 , -   , 1.00 ," 2,227.50 ", -   , -   
Dec-23,V125,CV056,CRG005," 1,500.00 ", 1.32 , CUM , 1.32 , -   , 1.00 ," 1,980.00 ", -   , -   
Dec-23,V125,CV056,CRG006, 900.00 , 4.74 , CUM , 4.74 , -   , 1.00 ," 4,266.00 ", -   , -   
Dec-23,V125,CV056,CRG007," 2,000.00 ", 2.85 , CUM , 2.85 , -   , 1.00 ," 5,700.00 ", -   , -   
Dec-23,V125,CV056,CRG008, 225.00 , 13.08 , CUM , 13.08 , 0.00 , 1.00 ," 2,943.00 ", -   , -   
Dec-23,V125,CV056,CRG009," 2,000.00 ", 1.70 , CUM , 1.70 , 0.00 , 1.00 ," 3,400.00 ", -   , -   
Dec-23,V125,CV008,CRG010," 3,000.00 ", 0.61 , CUM , 0.61 , -   , 1.00 ," 1,830.00 ", -   , -   
Dec-23,V125,CV036,ETL001," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V125,CV047,RRT008," 7,500.00 ", 0.50 , MT , 0.50 , -   , 1.00 ," 3,750.00 ", -   , -   
Dec-23,V125,CV047,RRT009," 7,500.00 ", 1.10 , MT , 1.10 , -   , 1.00 ," 8,250.00 ", -   , -   
Dec-23,V125,CV047,RRT010," 7,500.00 ", 0.14 , MT , 0.14 , -   , 1.00 ," 1,050.00 ", -   , -   
Dec-23,V125,CV047,RRT011," 10,000.00 ", 0.15 , MT , -   , 0.15 , -   , -   , -   , -   
Dec-23,V125,CV030,STG008, 301.39 , 41.58 , SQM , 41.58 , -   , 1.00 ," 12,531.88 ", -   , -   
Dec-23,V125,CV030,STG009, 301.39 , 125.21 , SQM , 125.21 , -   , 1.00 ," 37,737.29 ", -   , -   
Dec-23,V125,CV030,STG010, 301.39 , 12.26 , SQM , 12.26 , -   , 1.00 ," 3,695.07 ", -   , -   
Dec-23,V125,CV030,STG011, 301.39 , 9.82 , SQM , 9.82 , -0.01 , 1.00 ," 2,959.67 ", -   , -   
Dec-23,V125,CV056,CRG011," 2,000.00 ", 2.32 , CUM , 2.32 , 0.00 , 1.00 ," 4,640.00 ", -   , -   
Dec-23,V125,CV056,CRG012, 225.00 , 13.56 , CUM , 13.56 , 0.00 , 1.00 ," 3,051.00 ", -   , -   
Dec-23,V125,CV056,CRG013," 2,000.00 ", 1.41 , CUM , 1.41 , -0.00 , 1.00 ," 2,820.00 ", -   , -   
Dec-23,V125,CV008,CRG014," 3,000.00 ", 0.84 , CUM , 0.84 , 0.00 , 1.00 ," 2,520.00 ", -   , -   
Dec-23,V125,CV047,RRT012," 7,500.00 ", 0.10 , MT , 0.10 , -   , 1.00 , 750.00 , -   , -   
Dec-23,V125,CV047,RRT013," 7,500.00 ", 0.17 , MT , 0.17 , -   , 1.00 ," 1,275.00 ", -   , -   
Dec-23,V125,CV047,RRT014," 10,000.00 ", 0.02 , MT , -   , 0.02 , -   , -   , -   , -   
Dec-23,V125,CV030,STG012, 301.39 , 10.80 , SQM , 10.80 , -   , 1.00 ," 3,255.03 ", -   , -   
Dec-23,V125,CV030,STG013, 301.39 , 22.88 , SQM , 22.88 , -   , 1.00 ," 6,895.85 ", -   , -   
Dec-23,V125,CV030,STG014, 301.39 , 1.89 , SQM , 1.89 , -   , 1.00 , 569.63 , -   , -   
Dec-23,V125,CV056,CRG015," 2,000.00 ", 0.41 , CUM , 0.41 , -   , 1.00 , 820.00 , -   , -   
Dec-23,V125,CV056,CRG016," 2,000.00 ", 1.98 , CUM , 1.98 , -0.00 , 1.00 ," 3,960.00 ", -   , -   
Dec-23,V125,CV008,CRG016," 3,000.00 ", 0.07 , CUM , 0.07 , -   , 1.00 , 210.00 , -   , -   
Dec-23,V125,CV056,CRG017, 50.00 , 43.00 , NOS , 43.00 , -   , 1.00 ," 2,150.00 ", -   , -   
Dec-23,V125,CV036,ETL002," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V125,CV008,MOY001, 193.75 , 108.91 , SQM , 108.91 , 0.00 , 1.00 ," 21,101.53 ", -   , -   
Dec-23,V125,CV008,MOY002, 193.75 , 123.14 , SQM , 123.14 , -   , 1.00 ," 23,858.62 ", -   , -   
Dec-23,V125,CV008,MOY003, 193.75 , 62.70 , SQM , 62.70 , 0.00 , 1.00 ," 12,148.25 ", -   , -   
Dec-23,V125,CV008,PTG001, 65.60 , 30.49 , RMT , 30.49 , -   , 1.00 ," 2,000.14 ", -   , -   
Dec-23,V125,CV008,PTG002, 65.60 , 40.54 , RMT , 40.54 , -   , 1.00 ," 2,659.42 ", -   , -   
Dec-23,V125,CV008,MOY004, 161.46 , 1.14 , SQM , 1.14 , -   , 1.00 , 184.06 , -   , -   
Dec-23,V125,CV008,PTG013, 35.00 , 268.50 , SQM , 268.50 , -   , 1.00 ," 9,397.50 ", -   , -   
Dec-23,V125,CV008,PTG003, 10.76 , 177.42 , SQM , 177.42 , -   , 1.00 ," 1,909.04 ", -   , -   
Dec-23,V125,CV008,PTG004, 139.93 , 60.55 , SQM , 60.55 , -   , 1.00 ," 8,472.88 ", -   , -   
Dec-23,V125,CV008,PTG005, 139.93 , 166.76 , SQM , 133.41 , 33.35 , 0.80 ," 18,668.33 ", -   , -   
Dec-23,V125,CV008,PTG006, 193.75 , 165.15 , SQM , 165.15 , 0.00 , 1.00 ," 31,998.14 ", -   , -   
Dec-23,V125,CV036,ETL003," 13,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 13,000.00 ", -   , -   
Dec-23,V125,CV008,PTG007, 139.93 , 61.66 , SQM , 61.66 , 0.00 , 1.00 ," 8,628.21 ", -   , -   
Dec-23,V125,CV008,PTG008, 139.93 , 175.88 , SQM , 175.88 , 0.00 , 1.00 ," 24,611.24 ", -   , -   
Dec-23,V125,CV008,PTG009, 193.75 , 136.67 , SQM , 136.67 , -   , 1.00 ," 26,480.09 ", -   , -   
Dec-23,V125,CV008,PTG010, 139.93 , 8.87 , SQM , 8.87 , -   , 1.00 ," 1,241.20 ", -   , -   
Dec-23,V125,CV008,PTG011, 139.93 , 36.94 , SQM , 29.55 , 7.39 , 0.80 ," 4,134.99 ", -   , -   
Dec-23,V125,CV008,PTG012, 193.75 , 96.15 , SQM , 96.15 , -   , 1.00 ," 18,629.25 ", -   , -   
Dec-23,V125,CV050,WRG001, 215.28 , 126.44 , SQM , 126.44 , 0.00 , 1.00 ," 27,220.00 ", -   , -   
Dec-23,V125,CV050,WRG002, 215.18 , 36.87 , SQM , 36.87 , 0.00 , 1.00 ," 7,933.69 ", -   , -   
Dec-23,V125,CV050,WRG003, 107.64 , 14.14 , SQM , 14.14 , -0.00 , 1.00 ," 1,522.03 ", -   , -   
Dec-23,V125,CV050,WRG004, 215.28 , 70.71 , SQM , 70.71 , -0.00 , 1.00 ," 15,222.45 ", -   , -   
Dec-23,V125,CV050,WRG005, 107.64 , 14.14 , SQM , 14.14 , -0.00 , 1.00 ," 1,522.03 ", -   , -   
Dec-23,V125,CV050,WRG006, 200.00 , 20.00 , NOS , 20.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V125,CV042,PNG001, 215.28 , 29.92 , SQM , 29.92 , -0.01 , 1.00 ," 6,441.18 ", -   , -   
Dec-23,V125,CV042,PNG002, 96.88 , 34.38 , SQM , 34.38 , -   , 1.00 ," 3,330.73 ", -   , -   
Dec-23,V125,CV042,PNG016, 16.15 , 362.32 , SQM , 362.32 , -0.00 , 1.00 ," 5,851.47 ", -   , -   
Dec-23,V125,CV042,PNG017, 32.29 , 362.32 , SQM , 362.32 , -0.00 , 1.00 ," 11,700.04 ", -   , -   
Dec-23,V125,CV042,PNG007, 48.44 , 508.36 , SQM , 508.36 , 0.00 , 1.00 ," 24,623.94 ", -   , -   
Dec-23,V125,CV042,PNG008, 16.15 , 508.36 , SQM , 508.36 , 0.00 , 1.00 ," 8,210.01 ", -   , -   
Dec-23,V125,CV042,PNG009, 26.91 , 508.36 , SQM , 508.36 , 0.00 , 1.00 ," 13,679.97 ", -   , -   
Dec-23,V125,CV002,FOG001, 301.39 , 17.75 , SQM , 17.75 , -   , 1.00 ," 5,349.71 ", -   , -   
Dec-23,V125,CV002,ATL003, 450.00 , 2.00 , NOS , 2.00 , -   , 1.00 , 900.00 , -   , -   
Dec-23,V125,CV002,FOG002, 350.00 , 15.00 , NOS , 15.00 , -   , 1.00 ," 5,250.00 ", -   , -   
Dec-23,V125,CV002,FOG003, 82.00 , 46.40 , RMT , 46.40 , -   , 1.00 ," 3,804.80 ", -   , -   
Dec-23,V125,CV002,FOG004, 32.80 , 103.53 , RMT , 103.53 , -   , 1.00 ," 3,395.78 ", -   , -   
Dec-23,V125,CV002,FOG005, 131.20 , 23.07 , RMT , 23.07 , -   , 1.00 ," 3,026.78 ", -   , -   
Dec-23,V125,CV002,FOG006," 1,000.00 ", 4.00 , NOS , 4.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V125,CV002,FOG007, 183.00 , 49.52 , SQM , 49.52 , -   , 1.00 ," 9,062.16 ", -   , -   
Dec-23,V125,CV002,FOG008, 49.20 , 48.42 , RMT , 48.42 , -   , 1.00 ," 2,382.26 ", -   , -   
Dec-23,V125,CV002,FOG009, 183.00 , 46.00 , SQM , 46.00 , -   , 1.00 ," 8,418.00 ", -   , -   
Dec-23,V125,CV002,FOG010, 49.20 , 50.44 , RMT , 50.44 , -   , 1.00 ," 2,481.65 ", -   , -   
Dec-23,V125,CV002,FOG011, 183.00 , 2.50 , SQM , 2.50 , -   , 1.00 , 457.50 , -   , -   
Dec-23,V125,CV002,FOG012, 49.20 , 4.19 , RMT , 4.19 , -   , 1.00 , 206.15 , -   , -   
Dec-23,V125,CV002,FOG013, 183.00 , 4.01 , SQM , 4.01 , -   , 1.00 , 733.83 , -   , -   
Dec-23,V125,CV002,FOG014, 49.20 , 9.98 , RMT , 9.98 , -   , 1.00 , 491.02 , -   , -   
Dec-23,V125,CV002,FOG015, 183.00 , 10.18 , SQM , 10.18 , -   , 1.00 ," 1,862.94 ", -   , -   
Dec-23,V125,CV002,FOG016, 49.20 , 14.00 , RMT , 14.00 , -   , 1.00 , 688.80 , -   , -   
Dec-23,V125,CV002,FOG017, 183.00 , 11.14 , SQM , 11.14 , -0.00 , 1.00 ," 2,038.62 ", -   , -   
Dec-23,V125,CV002,FOG018, 2.50 ," 1,055.00 ", SFT ," 1,055.00 ", -   , 1.00 ," 2,637.50 ", -   , -   
Dec-23,V125,CV002,FOG019, 183.00 , 3.41 , SQM , 3.41 , -   , 1.00 , 624.03 , -   , -   
Dec-23,V125,CV002,FOG020, 183.00 , 17.34 , SQM , 17.34 , -   , 1.00 ," 3,173.22 ", -   , -   
Dec-23,V125,CV002,FOG021, 183.00 , 6.62 , SQM , 6.62 , -   , 1.00 ," 1,211.46 ", -   , -   
Dec-23,V125,CV002,FOG022, 183.00 , 33.99 , SQM , 33.99 , -   , 1.00 ," 6,220.17 ", -   , -   
Dec-23,V125,CV042,DLG001, 64.58 , 125.81 , SQM , 125.81 , -0.00 , 1.00 ," 8,124.81 ", -   , -   
Dec-23,V125,CV036,ETL004," 14,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 14,500.00 ", -   , -   
Dec-23,V125,CV036,ETL007, 600.00 , 1.00 , NOS , 1.00 , -   , 1.00 , 600.00 , -   , -   
Dec-23,V125,CV036,ETL005," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V125,CV023,PMG001," 9,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 9,000.00 ", -   , -   
Dec-23,V125,CV023,PMG002," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V125,CV023,PMG003, 500.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 500.00 , -   , -   
Dec-23,V125,CV023,PMG004," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V125,CV023,PMG005," 6,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 6,000.00 ", -   , -   
Dec-23,V125,CV023,PMG006," 1,800.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,800.00 ", -   , -   
Dec-23,V125,CV023,PMG007," 2,000.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V125,CV052,FCN001," 5,535.00 ", 25.23 , RMT , 25.23 , 0.00 , 1.00 ," 1,39,648.05 ", -   , -   
Dec-23,V125,CV048,FCN002, 450.00 , 3.00 , NOS , 3.00 , -   , 1.00 ," 1,350.00 ", -   , -   
Dec-23,V125,CV055,ETL006," 14,832.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 14,832.00 ", -   , -   
Dec-23,V125,CV048,PMG008," 1,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 1,500.00 ", -   , -   
Dec-23,V125,CV048,FCN003, 450.00 , 12.50 , SFT , 12.50 , -   , 1.00 ," 5,625.00 ", -   , -   
Dec-23,V125,CV056,EEL001," 12,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 12,000.00 ", -   , -   
Dec-23,V125,CV023,PMG009," 1,500.00 ", 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V125,CV001,EEL002, 225.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 225.00 , -   , -   
Dec-23,V125,CV001,EEL003, 225.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V125,CV008,ATL001, 750.00 , 3.00 , NOS , 3.00 , -   , 1.00 ," 2,250.00 ", -   , -   
Dec-23,V125,CV040,EEL004, 34.00 , 76.53 , RFT , 76.53 , -0.00 , 1.00 ," 2,602.02 ", -   , -   
Dec-23,V125,CV040,EEL005, 77.00 , 29.30 , RFT , 29.30 , 0.00 , 1.00 ," 2,256.10 ", -   , -   
Dec-23,V125,CV040,EEL006, 23.00 , 66.00 , SFT , 66.00 , -   , 1.00 ," 1,518.00 ", -   , -   
Dec-23,V125,CV040,EEL007, 151.00 , 17.38 , RFT , 17.38 , -0.00 , 1.00 ," 2,624.38 ", -   , -   
Dec-23,V125,CV022,EEL008, 350.00 , 1.00 , LUMP SUM , -   , 1.00 , -   , -   , -   , -   
Dec-23,V125,CV046,EEL008, 300.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 300.00 , -   , -   
Dec-23,V125,CV042,EEL009, 400.00 , 1.00 , LUMP SUM , 1.00 , -   , 1.00 , 400.00 , -   , -   
Dec-23,V125,CV002,CIN028, 75.00 , 70.00 , RFT , 70.00 , -   , 1.00 ," 5,250.00 ", -   , -   
Dec-23,V125,CV002,CIN145, 78.00 , 93.64 , RFT , 93.64 , -   , 1.00 ," 7,303.92 ", -   , -   
Dec-23,V125,CV036,LIT014, 1.00 , 3.00 , LUMP SUM , -   , 3.00 , -   , -   , -   , -   
Dec-23,V125,CV002,CIN048, 78.00 , 15.00 , RFT , 15.00 , -   , 1.00 ," 1,170.00 ", -   , -   
Dec-23,V126,CV056,PMY001, 54.00 , 59.29 , SQM , 59.29 , -   , 1.00 ," 3,201.66 ", -   , -   
Dec-23,V126,CV025,PMY002," 4,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 4,000.00 ", -   , -   
Dec-23,V126,CV025,PMY003, 500.00 , 2.00 , NOS , 2.00 , -   , 1.00 ," 1,000.00 ", -   , -   
Dec-23,V126,CV025,EHK001, 211.68 , 101.87 , CUM , -   , 101.87 , -   , -   , -   , -   
Dec-23,V126,CV056,EHK002, 22.00 , 50.93 , SQM , 50.93 , -   , 1.00 ," 1,120.46 ", -   , -   
Dec-23,V126,CV025,EHK003, 141.12 , 78.55 , CUM , -   , 78.55 , -   , -   , -   , -   
Dec-23,V126,CV056,EHK004, 211.68 , 5.56 , CUM , 5.56 , 0.00 , 1.00 ," 1,176.94 ", -   , -   
Dec-23,V126,CV056,EHK005, 141.12 , 27.51 , CUM , 27.51 , -   , 1.00 ," 3,882.21 ", -   , -   
Dec-23,V126,CV056,EHK006, 22.00 , 59.29 , SQM , -   , 59.29 , -   , -   , -   , -   
Dec-23,V126,CV056,PMY004, 22.00 , 77.00 , SQM , 70.00 , 7.00 , 0.91 ," 1,540.00 ", -   , -   
Dec-23,V126,CV063,EEL010," 5,500.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 5,500.00 ", -   , -   
Dec-23,V126,CV063,EHK007," 3,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 3,000.00 ", -   , -   
Dec-23,V126,CV056,CRG001," 1,000.00 ", 5.09 , CUM , 5.09 , 0.00 , 1.00 ," 5,090.00 ", -   , -   
Dec-23,V126,CV056,CRG002," 1,000.00 ", 2.78 , CUM , 2.78 , 0.00 , 1.00 ," 2,780.00 ", -   , -   
Dec-23,V126,CV056,CRG003," 1,000.00 ", 5.93 , CUM , 5.93 , -0.00 , 1.00 ," 5,930.00 ", -   , -   
Dec-23,V126,CV047,RRT001," 7,500.00 ", 0.53 , MT , 0.53 , -0.01 , 1.01 ," 3,975.00 ", -   , -   
Dec-23,V126,CV047,RRT002," 7,500.00 ", 0.47 , MT , 0.47 , 0.00 , 0.99 ," 3,525.00 ", -   , -   
Dec-23,V126,CV047,RRT003," 7,500.00 ", 0.51 , MT , 0.51 , -0.00 , 1.01 ," 3,825.00 ", -   , -   
Dec-23,V126,CV047,RRT004," 7,500.00 ", 0.56 , MT , 0.56 , 0.00 , 1.00 ," 4,200.00 ", -   , -   
Dec-23,V126,CV047,RRT005," 7,500.00 ", 1.53 , MT , 1.53 , -0.00 , 1.00 ," 11,475.00 ", -   , -   
Dec-23,V126,CV047,RRT006," 7,500.00 ", 0.22 , MT , 0.22 , -0.01 , 1.02 ," 1,650.00 ", -   , -   
Dec-23,V126,CV047,RRT007," 7,500.00 ", 0.14 , MT , 0.14 , -   , 1.00 ," 1,050.00 ", -   , -   
Dec-23,V126,CV030,STG001, 301.39 , 26.48 , SQM , 26.48 , -   , 1.00 ," 7,980.86 ", -   , -   
Dec-23,V126,CV030,STG002, 301.39 , 23.64 , SQM , 23.64 , -   , 1.00 ," 7,124.91 ", -   , -   
Dec-23,V126,CV030,STG003, 301.39 , 54.72 , SQM , 54.72 , -   , 1.00 ," 16,492.17 ", -   , -   
Dec-23,V126,CV030,STG004, 301.39 , 41.28 , SQM , 41.28 , -   , 1.00 ," 12,441.46 ", -   , -   
Dec-23,V126,CV030,STG005, 301.39 , 125.99 , SQM , 125.99 , -   , 1.00 ," 37,972.38 ", -   , -   
Dec-23,V126,CV030,STG006, 301.39 , 12.26 , SQM , 12.26 , -   , 1.00 ," 3,695.07 ", -   , -   
Dec-23,V126,CV030,STG007, 301.39 , 9.25 , SQM , 9.25 , 0.00 , 1.00 ," 2,787.88 ", -   , -   
Dec-23,V126,CV056,CRG004, 225.00 , 9.90 , CUM , 9.90 , -   , 1.00 ," 2,227.50 ", -   , -   
Dec-23,V126,CV056,CRG005," 1,500.00 ", 1.32 , CUM , 1.32 , -   , 1.00 ," 1,980.00 ", -   , -   
Dec-23,V126,CV056,CRG006, 900.00 , 4.74 , CUM , 4.74 , -   , 1.00 ," 4,266.00 ", -   , -   
Dec-23,V126,CV056,CRG007," 2,000.00 ", 2.85 , CUM , 2.85 , -   , 1.00 ," 5,700.00 ", -   , -   
Dec-23,V126,CV056,CRG008, 225.00 , 13.08 , CUM , 13.08 , 0.00 , 1.00 ," 2,943.00 ", -   , -   
Dec-23,V126,CV056,CRG009," 2,000.00 ", 1.70 , CUM , 1.70 , 0.00 , 1.00 ," 3,400.00 ", -   , -   
Dec-23,V126,CV001,CRG010," 3,000.00 ", 0.61 , CUM , 0.61 , -   , 1.00 ," 1,830.00 ", -   , -   
Dec-23,V126,CV036,ETL001," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V126,CV047,RRT008," 7,500.00 ", 0.56 , MT , 0.56 , -   , 1.00 ," 4,200.00 ", -   , -   
Dec-23,V126,CV047,RRT009," 7,500.00 ", 1.21 , MT , 1.21 , 0.00 , 1.00 ," 9,075.00 ", -   , -   
Dec-23,V126,CV047,RRT010," 7,500.00 ", 0.22 , MT , 0.22 , -0.01 , 1.02 ," 1,650.00 ", -   , -   
Dec-23,V126,CV047,RRT011," 7,500.00 ", 0.15 , MT , 0.15 , -   , 1.00 ," 1,125.00 ", -   , -   
Dec-23,V126,CV030,STG008, 301.39 , 41.58 , SQM , 41.58 , -   , 1.00 ," 12,531.88 ", -   , -   
Dec-23,V126,CV030,STG009, 301.39 , 125.21 , SQM , 125.21 , -   , 1.00 ," 37,737.29 ", -   , -   
Dec-23,V126,CV030,STG010, 301.39 , 12.26 , SQM , 12.26 , -   , 1.00 ," 3,695.07 ", -   , -   
Dec-23,V126,CV030,STG011, 301.39 , 9.82 , SQM , 9.82 , -0.01 , 1.00 ," 2,959.67 ", -   , -   
Dec-23,V126,CV056,CRG011," 2,000.00 ", 2.32 , CUM , 2.32 , 0.00 , 1.00 ," 4,640.00 ", -   , -   
Dec-23,V126,CV056,CRG012, 225.00 , 13.56 , CUM , 13.56 , 0.00 , 1.00 ," 3,051.00 ", -   , -   
Dec-23,V126,CV056,CRG013," 2,000.00 ", 1.41 , CUM , 1.41 , -0.00 , 1.00 ," 2,820.00 ", -   , -   
Dec-23,V126,CV001,CRG014," 3,000.00 ", 0.84 , CUM , 0.84 , 0.00 , 1.00 ," 2,520.00 ", -   , -   
Dec-23,V126,CV047,RRT012," 7,500.00 ", 0.39 , MT , 0.39 , -0.00 , 1.01 ," 2,925.00 ", -   , -   
Dec-23,V126,CV047,RRT013," 7,500.00 ", 0.55 , MT , 0.55 , -0.00 , 1.00 ," 4,125.00 ", -   , -   
Dec-23,V126,CV047,RRT014," 7,500.00 ", 0.02 , MT , 0.02 , -   , 1.00 , 150.00 , -   , -   
Dec-23,V126,CV030,STG012, 301.39 , 10.80 , SQM , 10.80 , -   , 1.00 ," 3,255.03 ", -   , -   
Dec-23,V126,CV030,STG013, 301.39 , 22.88 , SQM , 22.88 , -   , 1.00 ," 6,895.85 ", -   , -   
Dec-23,V126,CV030,STG014, 301.39 , 1.89 , SQM , 1.89 , -   , 1.00 , 569.63 , -   , -   
Dec-23,V126,CV056,CRG015," 2,000.00 ", 0.41 , CUM , 0.41 , -   , 1.00 , 820.00 , -   , -   
Dec-23,V126,CV056,CRG016, 225.00 , 1.98 , CUM , 1.98 , -0.00 , 1.00 , 445.50 , -   , -   
Dec-23,V126,CV001,CRG016," 3,000.00 ", 0.07 , CUM , 0.07 , -   , 1.00 , 210.00 , -   , -   
Dec-23,V126,CV056,CRG017, 50.00 , 43.00 , NOS , 43.00 , -   , 1.00 ," 2,150.00 ", -   , -   
Dec-23,V126,CV036,ETL002," 2,000.00 ", 1.00 , LUMP SUM , 1.00 , -   , 1.00 ," 2,000.00 ", -   , -   
Dec-23,V126,CV001,MOY001, 193.75 , 108.91 , SQM , 108.91 , -   , 1.00 ," 21,101.53 ", -   , -   
Dec-23,V126,CV001,MOY002, 193.75 , 123.14 , SQM , 123.14 , -   , 1.00 ," 23,858.62 ", -   , -   
Dec-23,V126,CV001,MOY003, 193.75 , 62.70 , SQM , 62.70 , 0.00 , 1.00 ," 12,148.25 ", -   , -   
Dec-23,V126,CV001,PTG001, 65.60 , 30.49 , RMT , 30.49 , -   , 1.00 ," 2,000.14 ", -   , -   
Dec-23,V126,CV001,PTG002, 65.60 , 40.54 , RMT , 40.54 , -   , 1.00 ," 2,659.42 ", -   , -   
Dec-23,V126,CV001,MOY004, 161.46 , 1.14 , SQM , 1.14 , -   , 1.00 , 184.06 , -   , -   
Dec-23,V126,CV001,PTG013, 35.00 , 268.50 , SQM , 268.50 , -   , 1.00 ," 9,397.50 ", -   , -   
